Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU13,49.58374992797593,1,996,3896.059602239909,Female,95,7,47,3,Carrier B,5.857296433083544,Supplier 1,Kolkata,30,544,3,99.46610860359912,Fail,4.123085912016133,Road,Route A,103.91624796070496
haircare,SKU99,70.21829535698846,60,863,3357.185045066298,Female,100,1,57,5,Carrier B,7.376135749196259,Supplier 1,Kolkata,15,461,7,32.766162528303575,Pending,3.5645174623213265,Rail,Route A,550.6596619163549
skincare,SKU21,74.869428665885,61,711,1386.910046865704,Male,85,1,14,10,Carrier B,2.1351811980680413,Supplier 5,Kolkata,26,320,9,44.223929224530195,Pass,4.939255288620948,Rail,Route A,765.4109425919744
haircare,SKU68,50.89117315255456,82,344,2595.0653936237777,Unknown,0,18,1,10,Carrier A,2.6604818110395367,Supplier 1,Kolkata,19,934,2,98.8657001811132,Pending,4.1881362443161345,Rail,Route C,103.91624796070496
skincare,SKU23,75.2019294847814,97,759,9866.465457979695,Female,8,7,48,10,Carrier A,2.766953103673769,Supplier 3,Kolkata,16,737,7,86.79670563357682,Pending,3.160988970558199,Air,Route C,911.1387473625554
cosmetics,SKU66,99.1713286386242,37,8,8585.282623152862,Unknown,48,1,37,4,Carrier B,5.578985520016186,Supplier 1,Kolkata,30,344,18,21.503669751360924,Pass,2.3995673555505035,Road,Route A,825.4272987687143
skincare,SKU25,29.23018853966238,1,996,6103.737540278575,Female,17,17,7,10,Carrier A,1.0134865660958965,Supplier 1,Delhi,26,348,10,42.391284575742134,Fail,4.939255288620948,Rail,Route A,447.30917568810133
skincare,SKU59,99.1713286386242,1,388,8718.646128713304,Unknown,69,1,7,5,Carrier C,1.0134865660958965,Supplier 3,Chennai,25,104,10,1.0850685695870688,Fail,2.626497062389603,Rail,Route B,103.91624796070496
cosmetics,SKU9,59.36029420631918,6,66,9866.465457979695,Unknown,0,1,1,5,Carrier C,2.432589988841878,Supplier 2,Bangalore,27,660,4,40.83783691222232,Pending,4.939255288620948,Road,Route A,735.7245106599628
haircare,SKU68,84.37898101651504,1,8,8625.878927138801,Female,95,22,17,1,Carrier B,5.280698682980146,Supplier 1,Kolkata,30,274,7,1.0850685695870688,Pending,2.1398962233216756,Rail,Route B,260.27447558623464
skincare,SKU80,77.51411212836645,14,8,7156.143193239452,Female,100,1,30,8,Carrier A,9.92981624527726,Supplier 1,Kolkata,30,391,21,1.0850685695870688,Pending,1.0687698912269017,Rail,Route B,996.1296384425468
skincare,SKU93,51.865842238859045,23,696,9866.465457979695,Unknown,7,5,7,9,Carrier B,3.201959592928043,Supplier 2,Kolkata,30,124,10,20.16605900195864,Pending,4.939255288620948,Sea,Route A,120.02731800195926
cosmetics,SKU93,1.6999760138659377,76,8,7126.146658999665,Unknown,72,30,1,8,Carrier A,7.520915979648535,Supplier 1,Chennai,15,861,22,99.46610860359912,Pending,4.141852888634645,Road,Route B,103.91624796070496
skincare,SKU7,74.69968714694953,14,848,9866.465457979695,Male,80,24,70,3,Carrier A,9.85932179953494,Supplier 4,Kolkata,27,391,13,1.0850685695870688,Pending,3.2215268301722193,Road,Route B,334.6266082103837
skincare,SKU6,92.39561394425405,7,173,7918.299046699051,Non-binary,25,1,61,10,Carrier B,4.87107921170097,Supplier 4,Bangalore,30,318,6,69.04158566781008,Pass,4.939255288620948,Air,Route C,722.3169260537061
haircare,SKU40,99.1713286386242,100,966,6146.070461336674,Female,100,1,13,3,Carrier C,9.92981624527726,Supplier 2,Chennai,19,138,30,1.0850685695870688,Pending,4.939255288620948,Rail,Route C,103.91624796070496
haircare,SKU4,1.6999760138659377,1,461,1259.422516521202,Female,60,30,96,8,Carrier B,8.271430653927467,Supplier 4,Chennai,18,589,14,24.205370957070837,Pending,2.0684120567951596,Road,Route B,721.8207827254348
haircare,SKU97,73.45050117651115,12,607,9866.465457979695,Unknown,72,15,73,10,Carrier B,4.105667491232683,Supplier 1,Kolkata,9,755,12,19.275175844933262,Pending,0.5872913892224642,Rail,Route C,355.83062166038184
haircare,SKU63,13.716177330624355,34,177,9866.465457979695,Female,100,30,8,6,Carrier A,4.853876132364771,Supplier 4,Kolkata,21,612,13,1.0850685695870688,Pending,4.939255288620948,Air,Route B,273.53144025426917
skincare,SKU7,28.009048811042327,51,996,9665.207556641439,Male,100,20,93,10,Carrier C,2.1593469283202458,Supplier 1,Kolkata,22,691,2,94.17643358759359,Pending,4.939255288620948,Road,Route B,242.4695444859001
haircare,SKU52,99.1713286386242,4,654,5753.69842060059,Female,51,1,92,5,Carrier A,9.92981624527726,Supplier 4,Chennai,12,985,1,99.46610860359912,Fail,2.16268549236438,Road,Route A,997.4134501331946
cosmetics,SKU86,26.767024813292753,1,996,2887.751003210688,Non-binary,0,23,1,10,Carrier B,1.0134865660958965,Supplier 4,Chennai,30,882,3,59.35463751757958,Pending,3.713701686021337,Rail,Route A,103.91624796070496
skincare,SKU85,74.65657402742694,13,118,4105.033032403278,Non-binary,100,1,59,10,Carrier A,6.349321040931243,Supplier 1,Kolkata,30,104,1,9.45096025530649,Pending,0.0186075676310149,Air,Route B,506.45538269613024
skincare,SKU32,76.2620255195083,1,407,5925.154231999173,Female,76,8,50,4,Carrier B,6.441781913312548,Supplier 1,Kolkata,30,873,19,1.0850685695870688,Pass,0.0186075676310149,Rail,Route A,646.0602919163703
cosmetics,SKU72,38.44189439114068,99,474,9866.465457979695,Non-binary,72,9,25,6,Carrier B,3.896374346534685,Supplier 2,Kolkata,30,339,30,1.0850685695870688,Pending,0.6240144942181897,Rail,Route A,822.4971496604654
haircare,SKU73,83.27858677793935,1,427,9866.465457979695,Female,3,7,19,1,Carrier C,1.0134865660958965,Supplier 2,Kolkata,30,130,18,72.77895741547228,Pending,1.6046660772474808,Rail,Route A,997.4134501331946
cosmetics,SKU16,1.6999760138659377,87,763,8375.253721286752,Unknown,69,30,55,10,Carrier C,1.0134865660958965,Supplier 2,Chennai,20,928,1,46.247727403462235,Pass,4.605382181588788,Road,Route C,215.0293949473754
skincare,SKU89,99.1713286386242,1,321,1644.062289598705,Female,9,28,96,9,Carrier C,5.576995187890786,Supplier 4,Mumbai,30,985,13,29.804511234432596,Pending,4.939255288620948,Rail,Route A,103.91624796070496
haircare,SKU46,13.224006379006088,61,423,7061.6251915348275,Unknown,26,12,37,7,Carrier B,7.83430989672327,Supplier 2,Kolkata,11,320,7,99.46610860359912,Fail,2.3948623606152086,Rail,Route A,930.376244639797
skincare,SKU10,76.32699556134848,26,108,6925.566129523942,Unknown,64,10,30,5,Carrier C,4.161250095733779,Supplier 1,Kolkata,28,104,14,97.31259743681517,Pending,3.543184040646948,Sea,Route B,463.5170325360171
skincare,SKU89,99.1713286386242,10,721,9866.465457979695,Non-binary,0,7,17,7,Carrier A,2.1393710356140723,Supplier 3,Bangalore,30,104,1,48.263279180726315,Pending,0.6732112077319601,Road,Route C,621.7887982702882
skincare,SKU44,56.250148233143975,100,571,5740.089760435102,Female,5,14,18,9,Carrier B,2.4199439773697975,Supplier 5,Chennai,18,563,15,99.46610860359912,Pending,3.7857743019126042,Air,Route A,575.7589488552139
haircare,SKU71,68.65365546432169,79,18,1061.618523013288,Unknown,100,1,77,10,Carrier B,4.990041591189122,Supplier 2,Kolkata,30,318,1,42.228534677193906,Pending,3.383301146440025,Rail,Route A,791.9529058754534
haircare,SKU15,21.29919598136117,100,349,3201.123044411328,Non-binary,100,1,16,10,Carrier C,1.0134865660958965,Supplier 1,Chennai,30,479,4,61.73626103841428,Pass,3.04139306331422,Rail,Route A,357.66812532945625
haircare,SKU85,65.56740261037866,100,581,3917.6602200943917,Female,1,16,93,10,Carrier C,7.172314727133012,Supplier 1,Delhi,14,104,1,31.603670130691103,Pending,4.939255288620948,Rail,Route C,997.4134501331946
skincare,SKU90,51.425635123391686,14,996,8439.71707982292,Unknown,53,1,71,7,Carrier B,4.403288662289354,Supplier 2,Mumbai,30,424,18,2.178385488821611,Pass,2.085780048139359,Sea,Route A,162.40012543808587
skincare,SKU98,9.423271232836193,6,175,7231.9883901827825,Unknown,0,1,1,3,Carrier C,1.0134865660958965,Supplier 1,Delhi,11,104,27,56.88978592765824,Pending,4.939255288620948,Road,Route A,356.59300132648843
skincare,SKU83,99.1713286386242,81,678,1061.618523013288,Male,95,1,56,10,Carrier C,1.0134865660958965,Supplier 3,Kolkata,16,262,7,75.67442019985998,Pass,4.939255288620948,Road,Route A,103.91624796070496
skincare,SKU43,98.99420591788027,47,663,9866.465457979695,Non-binary,59,10,93,9,Carrier B,9.436440555042497,Supplier 2,Bangalore,30,406,30,37.97897799157731,Pending,2.772241970295144,Rail,Route C,467.96735364086715
haircare,SKU11,56.10284392621948,15,817,1424.5147036786057,Female,9,2,1,5,Carrier B,2.2164006924971122,Supplier 4,Chennai,3,104,24,43.06428143110875,Pass,3.4181277632181724,Rail,Route A,168.70912522260187
haircare,SKU99,21.122976930447656,29,162,7316.005536628918,Unknown,100,18,56,9,Carrier C,5.326374233262294,Supplier 1,Chennai,30,513,6,85.33657482954104,Pass,4.939255288620948,Rail,Route A,103.91624796070496
haircare,SKU58,1.6999760138659377,4,8,9866.465457979695,Non-binary,30,1,1,10,Carrier A,2.840876836067004,Supplier 1,Delhi,30,985,6,51.557613298965904,Pending,3.947309561225885,Road,Route C,204.26119923262343
skincare,SKU71,74.13698940037118,83,996,1911.3843567921867,Non-binary,20,30,96,7,Carrier C,9.92981624527726,Supplier 5,Mumbai,30,104,30,15.352042710066259,Pass,0.0186075676310149,Road,Route C,718.9021862561108
haircare,SKU25,51.25563048431681,1,779,9866.465457979695,Male,69,2,30,3,Carrier B,1.0134865660958965,Supplier 2,Kolkata,30,456,4,9.929500238612185,Pending,4.272099771801114,Rail,Route B,103.91624796070496
skincare,SKU58,99.1713286386242,22,682,4570.159391193717,Non-binary,60,30,28,5,Carrier A,3.821695322836864,Supplier 1,Bangalore,30,985,21,68.42019660909625,Pending,4.776207851073083,Rail,Route A,210.62029791623513
skincare,SKU80,23.193631734952863,47,783,3530.159129689928,Female,96,8,56,9,Carrier C,5.352755197355053,Supplier 2,Bangalore,1,416,11,54.449053282455864,Pass,4.939255288620948,Road,Route A,103.91624796070496
skincare,SKU52,99.1713286386242,15,682,8427.430400072797,Non-binary,41,1,35,10,Carrier A,1.7628010359397344,Supplier 4,Kolkata,30,104,1,71.28486393685075,Fail,3.531972270336301,Air,Route A,997.4134501331946
skincare,SKU58,61.64767342018628,42,322,2745.2937418244364,Female,100,20,42,6,Carrier B,5.292060555574647,Supplier 2,Chennai,22,597,22,49.25607931068304,Pending,1.631845149915082,Road,Route B,997.4134501331946
haircare,SKU22,20.035168706884686,1,996,9866.465457979695,Female,0,25,72,9,Carrier B,1.0134865660958965,Supplier 4,Chennai,17,495,29,72.13037160139321,Pending,4.939255288620948,Rail,Route A,811.5920874316962
skincare,SKU39,26.34670190214538,35,8,1061.618523013288,Female,91,3,72,10,Carrier B,5.435593198804627,Supplier 2,Chennai,30,782,1,99.46610860359912,Pass,4.939255288620948,Rail,Route A,157.27402844276116
cosmetics,SKU28,21.066846470571136,1,368,9866.465457979695,Unknown,67,1,15,8,Carrier C,2.2305687793609357,Supplier 1,Kolkata,24,985,17,1.0850685695870688,Pending,0.4773012988559162,Rail,Route A,257.720187054005
cosmetics,SKU1,71.9844552178268,1,362,1061.618523013288,Female,46,1,11,10,Carrier C,3.7887530573444446,Supplier 4,Bangalore,23,104,7,3.6724119776774664,Fail,4.939255288620948,Air,Route A,103.91624796070496
skincare,SKU93,66.3481001285693,60,707,8345.5250962609,Female,3,1,9,4,Carrier A,1.8028307567838917,Supplier 2,Mumbai,30,104,8,99.46610860359912,Pass,4.939255288620948,Air,Route A,103.91624796070496
skincare,SKU70,57.4708958496618,64,387,1061.618523013288,Male,66,24,96,4,Carrier B,9.287864735160591,Supplier 4,Kolkata,30,205,1,1.0850685695870688,Fail,4.939255288620948,Rail,Route B,315.8058809517461
haircare,SKU81,47.5818015122297,100,263,7326.565801464838,Unknown,79,22,17,1,Carrier A,7.0134875540036745,Supplier 1,Mumbai,3,744,16,45.89241785384765,Fail,0.47604311829383716,Sea,Route A,657.8272538315562
skincare,SKU82,1.6999760138659377,18,733,4203.720926004256,Male,0,7,87,10,Carrier A,1.0134865660958965,Supplier 5,Mumbai,19,421,1,27.915338510662796,Pending,4.939255288620948,Rail,Route C,791.1793014413146
haircare,SKU0,99.1713286386242,43,996,8551.265140174148,Unknown,100,2,14,4,Carrier B,8.192612163394728,Supplier 1,Chennai,17,762,30,66.7363569261272,Pending,4.939255288620948,Air,Route A,103.91624796070496
skincare,SKU30,99.1713286386242,53,8,6988.649635126236,Male,63,3,29,2,Carrier C,8.105499475340297,Supplier 1,Kolkata,30,460,1,51.10610009140903,Pass,4.939255288620948,Air,Route C,678.8360035129244
skincare,SKU30,40.99423838433858,32,342,2748.680884613083,Female,46,1,11,10,Carrier C,1.0134865660958965,Supplier 4,Kolkata,30,113,16,22.44875553967025,Pending,1.073866850871132,Air,Route C,193.46648861835928
haircare,SKU23,96.65486380971336,45,996,8793.22724600405,Female,7,30,96,6,Carrier B,1.817741647477221,Supplier 4,Kolkata,30,920,26,66.28063171676375,Pending,3.285184830958329,Road,Route C,238.13750699073864
cosmetics,SKU34,75.91959968384158,63,8,2276.312561570693,Female,35,1,11,6,Carrier B,2.108998484474631,Supplier 4,Kolkata,19,695,9,99.46610860359912,Pending,4.282287986257982,Air,Route B,246.4081695196586
cosmetics,SKU94,74.75323708138114,35,8,3251.83484259549,Non-binary,90,1,53,9,Carrier A,9.92981624527726,Supplier 4,Chennai,27,572,4,1.0850685695870688,Pass,1.3520196885952274,Rail,Route B,103.91624796070496
cosmetics,SKU39,67.63353377320841,100,585,8250.286383132086,Male,100,21,10,8,Carrier C,6.0942889571437675,Supplier 2,Chennai,26,985,1,63.853512803953066,Fail,4.939255288620948,Rail,Route A,902.4448651550657
skincare,SKU66,70.08633236316946,1,499,4337.718820612104,Male,99,13,14,10,Carrier B,2.765492442838889,Supplier 2,Chennai,17,779,1,41.47317811873084,Pass,1.0251550858294827,Rail,Route C,507.9621124760199
skincare,SKU75,1.6999760138659377,41,62,7332.534196622981,Male,100,10,34,4,Carrier A,7.746668248861644,Supplier 3,Chennai,30,355,4,44.1181771024097,Pending,2.824618462709706,Rail,Route C,486.7719700067154
haircare,SKU4,54.65721766789869,32,414,4143.7026577164215,Unknown,43,1,33,1,Carrier B,2.236221791788033,Supplier 1,Chennai,19,823,20,80.92738928853984,Pass,4.939255288620948,Rail,Route A,103.91624796070496
haircare,SKU21,79.19298903788052,100,765,3739.6484539430867,Female,100,1,1,10,Carrier C,6.496900849586119,Supplier 2,Mumbai,30,104,5,76.59641904473824,Pass,3.8969287591815642,Air,Route A,391.0067116943146
skincare,SKU86,76.88050022411234,1,791,5171.782495677191,Female,100,5,85,10,Carrier B,2.7528009475117443,Supplier 5,Bangalore,30,633,4,1.0850685695870688,Pending,3.124867647072719,Sea,Route C,453.90890473518994
skincare,SKU59,77.50915144242286,1,996,9680.174409561921,Female,100,3,26,2,Carrier B,3.4423486907522585,Supplier 4,Delhi,30,304,10,1.0850685695870688,Pending,0.0186075676310149,Rail,Route B,567.9002364508927
skincare,SKU17,5.398241368940411,92,173,9437.183912092034,Male,0,6,10,10,Carrier A,2.552777558325112,Supplier 2,Kolkata,30,176,5,1.0850685695870688,Pending,4.939255288620948,Rail,Route A,103.91624796070496
skincare,SKU19,39.358293129005034,1,996,1061.618523013288,Unknown,83,21,65,6,Carrier A,3.0238178715833977,Supplier 2,Chennai,23,985,1,96.62583255427676,Fail,3.1677828984552283,Sea,Route A,103.91624796070496
skincare,SKU7,19.297570707285175,72,8,6243.060414093677,Unknown,1,19,1,10,Carrier A,1.330200276310621,Supplier 4,Chennai,30,429,21,70.1498215924133,Pass,3.3599300788508626,Rail,Route A,997.4134501331946
skincare,SKU73,59.750001465983146,18,996,7408.234227610422,Male,71,21,1,7,Carrier C,1.0134865660958965,Supplier 5,Chennai,30,649,30,1.0850685695870688,Fail,4.036277644363414,Rail,Route A,223.3216816696544
skincare,SKU65,99.1713286386242,57,619,4130.330597129728,Female,67,20,39,10,Carrier C,6.745802106835065,Supplier 1,Chennai,19,744,4,1.0850685695870688,Pass,0.0186075676310149,Rail,Route C,997.4134501331946
skincare,SKU70,1.7492313173245613,56,458,2552.936578384269,Unknown,42,21,1,10,Carrier C,1.0581925980212126,Supplier 4,Bangalore,25,104,13,18.668569188636777,Pending,3.304991455318015,Rail,Route B,997.4134501331946
haircare,SKU47,73.78488639998716,100,996,9089.01431136868,Female,0,10,70,1,Carrier A,5.828452601600771,Supplier 1,Bangalore,17,649,11,64.48064993827619,Pass,0.0186075676310149,Rail,Route C,103.91624796070496
cosmetics,SKU99,63.74696572975722,1,924,1860.9322686567482,Male,13,1,96,10,Carrier B,1.0134865660958965,Supplier 1,Delhi,15,158,18,87.22041220516209,Pending,4.939255288620948,Road,Route C,687.858453031021
cosmetics,SKU61,26.5245015794099,90,768,8121.881756169576,Female,98,30,22,9,Carrier C,1.0134865660958965,Supplier 1,Kolkata,30,432,28,66.40965750873407,Pending,0.9037561015477251,Rail,Route B,436.36157124385494
skincare,SKU62,99.1713286386242,6,996,6047.084339012827,Female,0,4,1,1,Carrier C,1.0134865660958965,Supplier 1,Kolkata,15,646,17,18.74607852222995,Fail,4.939255288620948,Air,Route A,538.0510316377586
skincare,SKU26,99.1713286386242,13,160,9866.465457979695,Unknown,2,1,74,8,Carrier C,1.0134865660958965,Supplier 1,Chennai,25,140,27,1.0850685695870688,Pass,4.939255288620948,Rail,Route B,780.7689991820919
skincare,SKU32,76.16901903661147,59,203,3084.01884640786,Unknown,40,1,5,7,Carrier C,5.260750444782034,Supplier 1,Bangalore,25,229,30,99.46610860359912,Fail,2.950206581538913,Air,Route B,333.0150426750966
skincare,SKU82,54.97356436475103,7,996,8322.380140014937,Female,75,1,95,4,Carrier B,2.7607013891046144,Supplier 3,Bangalore,9,922,30,50.57731307201435,Pending,3.3489773093709085,Road,Route A,103.91624796070496
cosmetics,SKU45,46.96198002330813,1,155,8154.373226051911,Female,0,17,45,3,Carrier C,7.572230054253653,Supplier 5,Delhi,30,394,4,50.07449135732131,Fail,4.939255288620948,Sea,Route B,446.4031165922597
haircare,SKU2,1.6999760138659377,1,185,9005.854283635275,Female,25,24,2,5,Carrier A,3.9360136719208842,Supplier 4,Chennai,30,921,6,1.0850685695870688,Pending,3.8047262428498207,Air,Route C,209.25388750701234
haircare,SKU86,47.58939744867823,60,92,4889.159604630931,Female,11,30,25,5,Carrier C,1.5702074716313972,Supplier 3,Kolkata,18,985,5,95.59809139641007,Pass,0.0186075676310149,Rail,Route B,388.3704073464922
cosmetics,SKU62,39.44972462418637,89,16,5837.599618147229,Male,65,28,79,10,Carrier B,7.624635036447288,Supplier 4,Kolkata,30,148,7,54.59003442362733,Fail,2.2708821008336573,Rail,Route A,103.91624796070496
haircare,SKU20,1.6999760138659377,15,600,1061.618523013288,Male,100,1,1,8,Carrier A,3.1866555163369705,Supplier 2,Chennai,1,985,1,17.945134732478586,Fail,4.939255288620948,Rail,Route A,204.71957694658897
skincare,SKU71,75.26702709753123,1,179,2649.2360023236824,Unknown,100,1,26,9,Carrier C,6.1843407849095104,Supplier 2,Kolkata,30,104,1,3.505956173406446,Fail,4.939255288620948,Road,Route A,997.4134501331946
haircare,SKU28,51.31779032126168,11,237,9866.465457979695,Female,100,3,77,4,Carrier B,9.92981624527726,Supplier 5,Kolkata,26,455,13,1.0850685695870688,Fail,2.903753520070687,Rail,Route C,671.0598555188576
skincare,SKU55,65.97503176040607,1,574,9554.148283023784,Non-binary,100,3,11,1,Carrier A,3.8765097901596675,Supplier 3,Bangalore,17,849,10,99.46610860359912,Pass,3.9310672434830574,Rail,Route C,206.55276659726434
haircare,SKU33,8.014851030313105,7,34,9866.465457979695,Unknown,70,21,11,10,Carrier C,4.693371881622561,Supplier 2,Chennai,11,834,4,5.714360542236914,Fail,4.939255288620948,Rail,Route A,442.2649390664516
haircare,SKU93,39.439244401327976,68,561,6090.955518330782,Non-binary,62,30,22,5,Carrier A,3.5068781988131006,Supplier 2,Chennai,30,507,25,17.300461807298774,Fail,0.0186075676310149,Road,Route C,103.91624796070496
haircare,SKU48,99.1713286386242,1,996,6722.628303207383,Male,0,1,20,10,Carrier C,2.2079527790085365,Supplier 4,Delhi,30,328,5,60.62248793116442,Fail,3.0482255447700166,Rail,Route A,997.4134501331946
